151907497;0
151907999;0
151908500;0
151909002;0
158903577;1
158904078;1
158904579;1
158905081;1
158905582;1
158906084;1
158906585;1
158907087;1
158907588;1
158908089;1
158908591;1
158909092;1
158909594;1
158910095;1
158910596;1
158911098;1
158911599;1
158912101;1
158912602;1
158913103;1
158913605;1
158914106;1
158914608;1
158915109;1
158915611;1
158916112;1
158916613;1
158917115;1
158917616;1
158918118;1
158918619;1
158919120;1
158919622;1
158920123;1
158920625;1
158921126;0
158921627;0
158922129;0
158922630;0
158923132;0
158923633;0
158924134;0
158924636;1
158925137;1
158925638;1
158926140;1
158926641;1
158927143;1
158927644;1
158928146;1
158928647;1
158929148;1
158929650;1
158930151;1
158930653;1
158931154;1
158931655;1
158932157;1
158932658;1
158933160;1
158933661;1
158934162;1
158934664;1
158935165;1
158935667;1
158936168;0
158936669;0
158937171;0
158937672;0
158938174;0
158938675;0
158939176;0
158939678;0
158940179;1
158940681;1
158941182;1
158941683;1
158942185;1
158942686;1
158943188;1
158943689;1
158944190;1
158944692;1
158945193;1
158945695;1
158946196;1
158946697;1
158947199;1
158947700;1
158948202;1
158948703;1
158949204;1
158949706;1
158950207;1
158950709;1
158951210;1
158951712;1
158952213;1
158952714;1
158953216;1
158953717;1
158954219;1
158954720;1
158955221;1
158955723;1
158956224;1
158956726;1
158957227;1
158957728;1
158958230;1
158958731;1
158959233;1
158959734;1
158960236;1
158960737;1
158961238;1
158961740;1
158962241;1
158962743;0
158963244;0
158963745;0
158964247;0
158964748;0
158965249;0
158965751;0
158966252;0
158966754;0
158967255;0
158967756;0
158968258;0
158968759;0
158969260;0
158969762;0
158970263;0
158970765;0
158971266;0
158971767;0
158972269;0
158972770;0
158973271;0
158973773;0
158974274;0
158974776;0
158975277;0
158975778;0
158976280;0
158976781;0
158977282;0
158977784;0
158978285;0
158978787;0
158979288;0
158979789;0
158980291;0
158980792;0
158981294;0
158981795;1
158982296;1
158982798;1
158983299;1
158983801;1
158984302;1
158984803;1
158985305;1
158985806;1
158986308;1
158986809;1
158987310;1
158987812;1
158988313;1
158988815;1
158989316;1
158989817;1
158990319;1
158990820;1
158991322;1
158991823;1
158992324;1
158992826;1
158993327;1
158993829;1
158994330;1
158994832;1
158995333;1
158995834;1
158996336;1
158996837;1
158997339;1
158997840;1
158998341;1
158998843;1
158999344;1
158999846;1
159000347;1
159000848;1
159001350;1
159001851;1
159002353;1
159002854;1
159003355;1
159003857;0
159004358;0
159004860;0
159005361;0
159005862;0
159006364;0
159006865;0
159007367;0
159007868;0
159008369;0
159008871;0
159009372;0
159009873;0
159010375;0
159010876;0
159011378;1
159011879;1
159012380;1
159012882;1
159013383;1
159013885;1
159014386;1
159014887;1
159015389;1
159015890;1
159016392;0
159016893;0
159017394;0
159017896;0
159018397;0
159018899;0
159019400;0
159019901;0
159020403;0
159020904;0
159021405;0
159021907;0
159022408;0
159022910;1
159023411;1
159023912;1
159024414;1
159024915;1
159025417;1
159025918;1
159026419;1
159026921;1
159027422;1
159027924;1
159028425;1
159028926;1
159029428;1
159029929;1
159030431;1
159030932;1
159031434;1
159031935;1
159032436;1
159032938;1
159033439;1
159033941;1
159034442;1
159034943;1
159035445;1
159035946;1
159036448;1
159036949;1
159037450;1
159037952;1
159038453;1
159038955;1
159039456;1
159039957;1
159040459;1
159040960;1
159041462;1
159041963;1
159042465;1
159042966;1
159043467;1
159043969;1
159044470;0
159044972;0
159045473;0
159045974;0
159046476;0
159046977;0
159047478;0
159047980;0
159048481;0
159048983;0
159049484;0
159049985;0
159050487;0
159050988;0
159051489;0
159051991;0
159052492;0
159052994;0
159053495;0
159053996;0
159054498;0
159054999;0
159055500;0
159056002;0
159056503;0
159057005;0
159057506;0
159058007;0
159058509;0
159059010;0
159059511;0
159060013;0
159060514;0
159061016;0
159061517;0
159062018;0
159062520;0
159063021;0
159063522;1
159064024;1
159064525;1
159065027;1
159065528;1
159066030;1
159066531;1
159067032;1
159067534;1
159068035;1
159068537;1
159069038;1
159069539;1
159070041;1
159070542;1
159071044;1
159071545;1
159072046;1
159072548;1
159073049;1
159073551;1
159074052;1
159074553;1
159075055;1
159075556;1
159076058;1
159076559;1
159077061;1
159077562;1
159078063;1
159078565;1
159079066;1
159079568;1
159080069;1
159080570;1
159081072;1
159081573;1
159082075;1
159082576;1
159083077;1
159083579;1
159084080;1
159084582;1
159085083;0
159085584;0
159086086;0
159086587;0
159087089;0
159087590;0
159088091;0
159088593;1
159089094;1
159089596;1
159090097;1
159090598;1
159091100;1
159091601;1
159092103;1
159092604;1
159093105;1
159093607;1
159094108;1
159094610;1
159095111;1
159095612;1
159096114;1
159096615;1
159097117;1
159097618;1
159098120;1
159098621;1
159099122;1
159099624;1
159100125;1
159100627;1
159101128;1
159101629;1
159102131;1
159102632;1
159103134;0
159103635;0
159104136;0
159104638;0
159105139;0
159105641;0
159106142;0
159106643;1
159107145;1
