230618338;1
230618840;1
230619341;1
230619842;1
233983666;1
233984167;1
233984668;1
233985170;1
233985671;1
233986173;1
233986674;1
233987175;1
233987677;1
233988178;1
233988680;1
233989181;1
233989683;1
233990184;1
233990685;1
233991187;1
233991688;1
233992190;1
233992691;1
233993192;1
233993694;1
233994195;1
233994697;1
233995198;0
233995700;0
233996201;0
233996702;0
233997204;0
233997705;0
233998206;0
233998708;0
233999209;0
233999711;0
234000212;0
234000713;0
234001215;1
234001716;1
234002217;1
234002719;1
234003220;1
234003722;1
234004223;1
234004725;1
234005226;1
234005727;1
234006229;1
234006730;1
234007232;1
234007733;1
234008234;1
234008736;1
234009237;1
234009739;1
234010240;1
234010741;1
234011243;1
234011744;1
234012246;1
234012747;1
234013249;1
234013750;1
234014251;1
234014753;1
234015254;1
234015756;1
234016257;1
234016758;1
234017260;1
234017761;1
234018263;1
234018764;1
234019266;1
234019767;1
234020268;1
234020770;1
234021271;1
234021773;1
234022274;1
234022775;1
234023277;1
234023778;1
234024280;1
234024781;0
234025282;0
234025784;0
234026285;0
234026787;0
234027288;0
234027789;0
234028291;0
234028792;0
234029293;0
234029795;1
234030296;1
234030798;1
234031299;1
234031800;1
234032302;1
234032803;1
234033305;1
234033806;1
234034308;1
234034809;1
234035310;1
234035812;1
234036313;1
234036815;1
234037316;1
234037817;1
234038319;1
234038820;1
234039322;1
234039823;1
234040324;1
234040826;1
234041327;1
234041829;1
234042330;1
234042832;1
234043333;1
234043834;1
234044336;1
234044837;1
234045339;1
234045840;1
234046341;1
234046843;1
234047344;1
234047846;1
234048347;1
234048849;1
234049350;1
234049851;1
234050353;1
234050854;1
234051356;1
234051857;1
234052358;1
234052860;1
234053361;1
234053863;1
234054364;1
234054865;1
234055367;1
234055868;1
234056370;1
234056871;1
234057373;1
234057874;1
234058375;1
234058877;1
234059378;1
234059880;1
234060381;1
234060882;1
234061384;1
234061885;1
234062387;1
234062888;1
234063390;1
234063891;1
234064392;1
234064894;1
234065395;1
234065897;1
234066398;1
234066899;1
234067401;1
234067902;1
234068404;1
234068905;1
234069406;0
234069908;0
234070409;0
234070911;0
234071412;0
234071913;0
234072415;0
234072916;0
234073418;0
234073919;0
234074420;0
234074922;0
234075423;0
234075924;0
234076426;0
234076927;0
234077429;0
234077930;0
234078431;0
234078933;0
234079434;0
234079935;0
234080437;0
234080938;0
234081440;0
